HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,class,Commonname,fmat,Malematurity,diffmalefemalematurity,Gestation,Weaning,LitterClutchsize,LittersClutchesperyear,InterlitterInterbirthinterval,Birthweight,Weaningweight,Adultweight,Growthrate,Maximumlongevity,Source,Specimenorigin,Samplesize,Dataquality,IMR,MRDT,Metabolicrate,Bodymass,Temperature,References
3224,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,prasinus,Animalia.Chordata.Reptilia.Squamata.Varanidae.Varanus.prasinus,New Guinea green tree monitor,,,0,,,,,,,,,,14.2,451,captivity,medium,acceptable,,,,,,451
3225,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,salvator,Animalia.Chordata.Reptilia.Squamata.Varanidae.Varanus.salvator,Common water monitor,,,0,,,,,,,,,,15.7,485,captivity,medium,acceptable,,,,,,485
3226,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,timorensis,Animalia.Chordata.Reptilia.Squamata.Varanidae.Varanus.timorensis,Spotted tree monitor,,,0,,,,,,,,,,14.9,451,captivity,small,acceptable,,,,,,451
3227,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,varius,Animalia.Chordata.Reptilia.Squamata.Varanidae.Varanus.varius,Lace monitor,,,0,,,,,,,,,,14.7,451,captivity,medium,acceptable,,,,,,451
3228,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,bilineatus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Agkistrodon.bilineatus,Cantil,,,0,,,,,,,,,,24.3,485,captivity,small,acceptable,,,,,,485
3229,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,Animalia.Chordata.Reptilia.Squamata.Viperidae.Agkistrodon.contortrix,Northern copperhead,730,730,0,,,6,,,,,,,29.8,485,captivity,medium,acceptable,,,,,,"468,485"
3230,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,piscivorus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Agkistrodon.piscivorus,Water moccasin,1095,,-1095,,,8,,,,,,,24.5,451,captivity,medium,acceptable,,,,,,"451,468"
3231,Animalia,Chordata,Reptilia,Squamata,Viperidae,Atropoides,nummifer,Animalia.Chordata.Reptilia.Squamata.Viperidae.Atropoides.nummifer,Jumping pit viper,,,0,,,,,,,,,,19,485,captivity,small,acceptable,,,,,,485
3232,Animalia,Chordata,Reptilia,Squamata,Viperidae,Atropoides,picadoi,Animalia.Chordata.Reptilia.Squamata.Viperidae.Atropoides.picadoi,Picado's pit viper,,,0,,,,,,,,,,13,485,captivity,tiny,acceptable,,,,,,485
3233,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bitis.arietans,Puff adder,,,0,,,,,,,,,,15.8,485,captivity,medium,acceptable,,,,,,485
3234,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,gabonica,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bitis.gabonica,Gaboon viper,,,0,,,,,,,,,,18,451,captivity,medium,acceptable,,,,,,451
3235,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,nasicornis,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bitis.nasicornis,Rhinoceros viper,,,0,,,,,,,,,,9.4,485,captivity,medium,acceptable,,,,,,485
3236,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothriechis,aurifer,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothriechis.aurifer,Yellos-spotted palm pit viper,,,0,,,,,,,,,,13.7,451,captivity,small,acceptable,,,,,,451
3237,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothriechis,lateralis,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothriechis.lateralis,Side-striped palm pit viper,,,0,,,,,,,,,,12.5,485,captivity,small,acceptable,,,,,,485
3238,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothriechis,rowleyi,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothriechis.rowleyi,Rowley's palm pit viper,,,0,,,,,,,,,,12.8,485,captivity,small,acceptable,,,,,,485
3239,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothriechis,schlegelii,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothriechis.schlegelii,Eyelash palm pit viper,,,0,,,,,,,,,,19.5,485,captivity,medium,acceptable,,,,,,485
3240,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,alternatus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothrops.alternatus,Urutu,,,0,,,,,,,,,,15.2,451,captivity,small,acceptable,,,,,,451
3241,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,asper,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothrops.asper,Fer-de-lance,,,0,,,,,,,,,,20.4,451,captivity,medium,acceptable,,,,,,451
3242,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,atrox,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothrops.atrox,Common lancehead,,,0,,,,,,,,,,8.5,451,captivity,small,acceptable,,,,,,"182,451"
3243,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,caribbaeus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothrops.caribbaeus,Saint Lucia lancehead,,,0,,,,,,,,,,14.4,451,captivity,tiny,acceptable,,,,,,451
3244,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,jararaca,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothrops.jararaca,Jararaca,,,0,,,,,,,,,,,,unknown,small,low,,,,,,485
3245,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,lanceolatus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothrops.lanceolatus,Martinique lancehead,,,0,,,,,,,,,,13,451,captivity,small,acceptable,,,,,,451
3246,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,neuwiedi,Animalia.Chordata.Reptilia.Squamata.Viperidae.Bothrops.neuwiedi,Yara,,,0,,,,,,,,,,15.1,485,captivity,small,acceptable,,,,,,485
3247,Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,rhombeatus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Causus.rhombeatus,Cape viper,,,0,,,,,,,,,,6.6,485,captivity,tiny,acceptable,,,,,,485
3248,Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,cerastes,Animalia.Chordata.Reptilia.Squamata.Viperidae.Cerastes.cerastes,Horned viper,,,0,,,,,,,,,,18,451,captivity,small,acceptable,,,,,,451
3249,Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerrophidion,godmani,Animalia.Chordata.Reptilia.Squamata.Viperidae.Cerrophidion.godmani,Godman's montane pit viper,,,0,,,,,,,,,,15.8,451,captivity,small,acceptable,,,,,,451
3250,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,adamanteus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.adamanteus,Eastern diamondback rattlesnake,,,0,,,,,,,,,,22.8,485,captivity,medium,acceptable,,,,,,485
3251,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,atrox,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.atrox,Western diamond-backed rattlesnake,1095,1095,0,,,14,,,,,,,27,451,captivity,medium,acceptable,,,,,,"451,468"
3252,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,basiliscus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.basiliscus,Mexican West-Coast rattlesnake,,,0,,,,,,,,,,16,485,captivity,small,acceptable,,,,,,485
3253,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,catalinensis,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.catalinensis,Saint Catalina rattlesnake,,,0,,,,,,,,,,11.8,451,captivity,tiny,acceptable,,,,,,451
3254,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,cerastes,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.cerastes,Sidewinder,,,0,,,,,,,,,,27.3,451,captivity,medium,acceptable,,,,,,451
3255,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,durissus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.durissus,Neotropical rattlesnake,1095,1095,0,120,,6,,,14,,1150,,19.8,485,captivity,medium,acceptable,,,,,,"448,485"
3256,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,enyo,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.enyo,Baja California rattlesnake,,,0,,,,,,,,,,17.1,485,captivity,small,acceptable,,,,,,485
3257,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,horridus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.horridus,Timber rattlesnake,2555,1825,-730,135,,9,,,,,,,30.2,485,captivity,medium,acceptable,,,,,,"440,485,528"
3258,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,lepidus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.lepidus,New Mexico banded rock rattlesnake,,,0,,,,,,,,,,33.6,451,captivity,medium,acceptable,,,,,,451
3259,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,mitchelli,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.mitchelli,Southwestern speckled rattlesnake,,,0,,,,,,,,,,22,485,captivity,medium,acceptable,,,,,,485
3260,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,molossus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.molossus,Northern black-tailed rattlesnake,,,0,,,,,,,,,,20.7,485,captivity,medium,acceptable,,,,,,485
3261,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,pricei,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.pricei,Twin-spotted rattlesnake,,,0,,,,,,,,,,15.7,485,captivity,small,acceptable,,,,,,485
3262,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,ruber,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.ruber,Red diamond rattlesnake,,,0,,,,,,,,,,19.2,485,captivity,medium,acceptable,,,,,,485
3263,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,scutulatus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.scutulatus,Mojave rattlesnake,,,0,,,,,,,,,,14.4,485,captivity,medium,acceptable,,,,,,485
3264,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,tigris,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.tigris,Tiger rattlesnake,,,0,,,,,,,,,,15.3,485,captivity,small,acceptable,,,,,,485
3265,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,tortugensis,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.tortugensis,Tortuga Island rattlesnake,,,0,,,,,,,,,,18.3,485,captivity,small,acceptable,,,,,,485
3266,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,vegrandis,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.vegrandis,Uracoan rattlesnake,,,0,,,,,,,,,,19.8,451,captivity,medium,acceptable,,,,,,451
3267,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,viridis,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.viridis,Southern Pacific rattlesnake,,,0,,,,,,,,,,24.1,485,captivity,medium,acceptable,,,,,,485
3268,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,willardi,Animalia.Chordata.Reptilia.Squamata.Viperidae.Crotalus.willardi,Arizona ridge-nosed rattlesnake,,,0,,,,,,,,,,21.3,485,captivity,medium,acceptable,,,,,,485
3269,Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,russelii,Animalia.Chordata.Reptilia.Squamata.Viperidae.Daboia.russelii,Russell's viper,,,0,,,,,,,,,,15,485,captivity,small,acceptable,,,,,,485
3270,Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,carinatus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Echis.carinatus,Saw-scaled viper,,,0,,,,,,,,,,23.8,485,captivity,small,acceptable,,,,,,485
3271,Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,coloratus,Animalia.Chordata.Reptilia.Squamata.Viperidae.Echis.coloratus,Palestine saw-scaled viper,,,0,,,,,,,,,,28.3,451,captivity,small,acceptable,,,,,,451
