HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,class,CommonName,Female maturity (days),Male maturity (days),diff male/female maturity,Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References
3650,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Gadiculus,argenteus,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Gadiculus.argenteus,Silvery pout,,,0,,,,,,,,,,3,454,wild,medium,acceptable,,,,,,454
3651,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Gadus,chalcogrammus,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Gadus.chalcogrammus,Alaska pollock,1277,1095,-182,,,,,,,,770,,15,454,wild,medium,acceptable,,,,,,454
3652,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Gadus,macrocephalus,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Gadus.macrocephalus,Pacific cod,1514,,-1514,,,,,,,,12485,,18,454,wild,medium,acceptable,,,,,,454
3653,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Gadus,morhua,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Gadus.morhua,Atlantic cod,790,778,-12,,,,,,,,52800,,25,454,wild,medium,acceptable,,,,,,"454,585"
3654,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Gadus,ogac,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Gadus.ogac,Greenland cod,1277,1277,0,,,,,,,,,,12,454,wild,medium,acceptable,,,,,,454
3655,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Lota,lota,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Lota.lota,Burbot,1460,1095,-365,,,,,,,,18700,,20,454,wild,medium,acceptable,,,,,,454
3656,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Melanogrammus,aeglefinus,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Melanogrammus.aeglefinus,Haddock,602,620,18,,,,,,,,9240,,20,454,wild,medium,acceptable,,,,,,"454,585"
3657,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Merlangius,merlangus,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Merlangius.merlangus,English whiting,730,730,0,,,,,,,,1700,,20,454,wild,medium,acceptable,,,,,,454
3658,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Micromesistius,poutassou,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Micromesistius.poutassou,Blue whiting,602,602,0,,,,,,,,456.5,,20,454,wild,medium,acceptable,,,,,,"454,585"
3659,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Molva,dypterygia,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Molva.dypterygia,Blue ling,3650,3650,0,,,,,,,,16500,,25,454,wild,medium,acceptable,,,,,,"454,585"
3660,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Molva,macrophthalma,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Molva.macrophthalma,Mediterranean ling,,,0,,,,,,,,,,20,454,wild,medium,acceptable,,,,,,454
3661,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Phycis,blennoides,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Phycis.blennoides,Greater forkbeard,,,0,,,,,,,,1947,,20,454,wild,medium,acceptable,,,,,,454
3662,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Pollachius,pollachius,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Pollachius.pollachius,European pollock,,,0,,,,,,,,9955,,8,454,wild,medium,acceptable,,,,,,454
3663,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Pollachius,virens,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Pollachius.virens,Pollock,730,839,109,,,,,,,,17600,,25,454,wild,medium,acceptable,,,,,,"454,520"
3664,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Trisopterus,esmarkii,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Trisopterus.esmarkii,Norway pout,693,693,0,,,,,,,,,,5,454,wild,medium,acceptable,,,,,,454
3665,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Trisopterus,luscus,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Trisopterus.luscus,Pout whiting,365,730,365,,,,,,,,,,4,454,wild,medium,acceptable,,,,,,454
3666,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Urophycis,tenuis,Animalia.Chordata.Teleostei.Gadiformes.Gadidae.Urophycis.tenuis,Mud hake,510,510,0,,,,,,,,11550,,23,454,wild,medium,acceptable,,,,,,"454,584"
3667,Animalia,Chordata,Teleostei,Gadiformes,Macrouridae,Albatrossia,pectoralis,Animalia.Chordata.Teleostei.Gadiformes.Macrouridae.Albatrossia.pectoralis,Giant grenadier,,,0,,,,,,,,,,56,22,wild,medium,acceptable,,,,,,"22,454"
3668,Animalia,Chordata,Teleostei,Gadiformes,Macrouridae,Coryphaenoides,acrolepis,Animalia.Chordata.Teleostei.Gadiformes.Macrouridae.Coryphaenoides.acrolepis,Roughscale rattail,,,0,,,,,,,,,,73,22,wild,medium,acceptable,,,,,,"22,454"
3669,Animalia,Chordata,Teleostei,Gadiformes,Macrouridae,Coryphaenoides,rupestris,Animalia.Chordata.Teleostei.Gadiformes.Macrouridae.Coryphaenoides.rupestris,Rock grenadier,3650,,-3650,,,,,,,,929.5,,54,454,wild,medium,acceptable,,,,,,454
3670,Animalia,Chordata,Teleostei,Gadiformes,Macrouridae,Macrourus,berglax,Animalia.Chordata.Teleostei.Gadiformes.Macrouridae.Macrourus.berglax,Onion-eye grenadier,5402,,-5402,,,,,,,,,,25,454,wild,medium,acceptable,,,,,,454
3671,Animalia,Chordata,Teleostei,Gadiformes,Macrouridae,Macrourus,carinatus,Animalia.Chordata.Teleostei.Gadiformes.Macrouridae.Macrourus.carinatus,Ridge scaled rattail,,,0,,,,,,,,,,19,454,wild,medium,acceptable,,,,,,454
3672,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Macruronus,novaezelandiae,Animalia.Chordata.Teleostei.Gadiformes.Merlucciidae.Macruronus.novaezelandiae,Blue grenadier,2007,1642,-365,,,,,,,,825,,25,454,wild,medium,acceptable,,,,,,454
3673,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,australis,Animalia.Chordata.Teleostei.Gadiformes.Merlucciidae.Merluccius.australis,Southern hake,2859,2615,-244,,,,,,,,,,30,454,wild,medium,acceptable,,,,,,454
3674,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,bilinearis,Animalia.Chordata.Teleostei.Gadiformes.Merlucciidae.Merluccius.bilinearis,Silver hake,602,602,0,,,,,,,,1265,,12,454,wild,medium,acceptable,,,,,,454
3675,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,gayi,Animalia.Chordata.Teleostei.Gadiformes.Merlucciidae.Merluccius.gayi,Chilean hake,730,730,0,,,,,,,,,,13,454,wild,medium,acceptable,,,,,,"454,585"
3676,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,merluccius,Animalia.Chordata.Teleostei.Gadiformes.Merlucciidae.Merluccius.merluccius,European hake,1095,1095,0,,,,,,,,8250,,20,454,wild,medium,acceptable,,,,,,"454,585"
3677,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,productus,Animalia.Chordata.Teleostei.Gadiformes.Merlucciidae.Merluccius.productus,North pacific hake,1277,1460,183,,,,,,,,654.5,,15,454,wild,medium,acceptable,,,,,,"454,585"
3678,Animalia,Chordata,Teleostei,Gasterosteiformes,Gasterosteidae,Apeltes,quadracus,Animalia.Chordata.Teleostei.Gasterosteiformes.Gasterosteidae.Apeltes.quadracus,Fourspine stickleback,,,0,,,,,,,,,,3,454,wild,medium,acceptable,,,,,,454
3679,Animalia,Chordata,Teleostei,Gasterosteiformes,Gasterosteidae,Culaea,inconstans,Animalia.Chordata.Teleostei.Gasterosteiformes.Gasterosteidae.Culaea.inconstans,Brook stickleback,,,0,,,,,,,,,,2,454,wild,medium,acceptable,,,,,,454
3680,Animalia,Chordata,Teleostei,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,Animalia.Chordata.Teleostei.Gasterosteiformes.Gasterosteidae.Gasterosteus.aculeatus,Alaskan stickleback,,,0,,,,,,,,,,8,1,wild,medium,acceptable,,,,,,"18,611,200"
3681,Animalia,Chordata,Teleostei,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,Animalia.Chordata.Teleostei.Gasterosteiformes.Gasterosteidae.Pungitius.pungitius,Ninespine stickleback,547,547,0,,,,,,,,,,5,454,wild,medium,acceptable,,,,,,454
3682,Animalia,Chordata,Teleostei,Gasterosteiformes,Hypoptychidae,Hypoptychus,dybowskii,Animalia.Chordata.Teleostei.Gasterosteiformes.Hypoptychidae.Hypoptychus.dybowskii,Korean sandeel,,,0,,,,,,,,,,1,454,wild,medium,acceptable,,,,,,454
3683,Animalia,Chordata,Teleostei,Gasterosteiformes,Syngnathidae,Hippocampus,erectus,Animalia.Chordata.Teleostei.Gasterosteiformes.Syngnathidae.Hippocampus.erectus,Hudson sea horse,273,273,0,,,,,,,,,,4.7,583,captivity,large,acceptable,,,,,,"454,583"
3684,Animalia,Chordata,Teleostei,Gasterosteiformes,Syngnathidae,Hippocampus,guttulatus,Animalia.Chordata.Teleostei.Gasterosteiformes.Syngnathidae.Hippocampus.guttulatus,Sea horse,,,0,,,,,,,,,,6,520,captivity,small,acceptable,,,,,,520
3685,Animalia,Chordata,Teleostei,Gasterosteiformes,Syngnathidae,Hippocampus,whitei,Animalia.Chordata.Teleostei.Gasterosteiformes.Syngnathidae.Hippocampus.whitei,White's seahorse,,,0,,,,,,,,,,5,1139,wild,medium,acceptable,,,,,,1139
3686,Animalia,Chordata,Teleostei,Gasterosteiformes,Syngnathidae,Hippocampus,zosterae,Animalia.Chordata.Teleostei.Gasterosteiformes.Syngnathidae.Hippocampus.zosterae,Dwarf seahorse,118,118,0,,,,,,,,,,1,454,wild,medium,acceptable,,,,,,454
3687,Animalia,Chordata,Teleostei,Gasterosteiformes,Syngnathidae,Syngnathus,scovelli,Animalia.Chordata.Teleostei.Gasterosteiformes.Syngnathidae.Syngnathus.scovelli,Gulf pipefish,,,0,,,,,,,,,,3,454,wild,medium,acceptable,,,,,,454
3688,Animalia,Chordata,Teleostei,Gonorynchiformes,Chanidae,Chanos,chanos,Animalia.Chordata.Teleostei.Gonorynchiformes.Chanidae.Chanos.chanos,Milkfish,2372,2281,-91,,,,,,,,7700,,15,454,wild,medium,acceptable,,,,,,454
3689,Animalia,Chordata,Teleostei,Gonorynchiformes,Kneriidae,Kneria,auriculata,Animalia.Chordata.Teleostei.Gonorynchiformes.Kneriidae.Kneria.auriculata,Airbreathing shellear,,,0,,,,,,,,,,3,454,wild,medium,acceptable,,,,,,454
3690,Animalia,Chordata,Teleostei,Gymnotiformes,Electrophoridae,Electrophorus,electricus,Animalia.Chordata.Teleostei.Gymnotiformes.Electrophoridae.Electrophorus.electricus,Electric eel,,,0,,,,,,,,,,12.6,1,captivity,small,acceptable,,,,,,1
3691,Animalia,Chordata,Teleostei,Lophiiformes,Lophiidae,Lophius,americanus,Animalia.Chordata.Teleostei.Lophiiformes.Lophiidae.Lophius.americanus,Goosefish,,,0,,,,,,,,12430,,30,454,wild,medium,acceptable,,,,,,"454,584"
3692,Animalia,Chordata,Teleostei,Lophiiformes,Lophiidae,Lophius,budegassa,Animalia.Chordata.Teleostei.Lophiiformes.Lophiidae.Lophius.budegassa,Black-bellied angler,1460,1460,0,,,,,,,,,,21,454,wild,medium,acceptable,,,,,,"454,585"
3693,Animalia,Chordata,Teleostei,Lophiiformes,Lophiidae,Lophius,piscatorius,Animalia.Chordata.Teleostei.Lophiiformes.Lophiidae.Lophius.piscatorius,Anglerfish,1642,1642,0,,,,,,,,31735,,24,454,wild,medium,acceptable,,,,,,454
3694,Animalia,Chordata,Teleostei,Lophiiformes,Lophiidae,Lophius,vomerinus,Animalia.Chordata.Teleostei.Lophiiformes.Lophiidae.Lophius.vomerinus,Cape monk,,,0,,,,,,,,,,11,454,wild,medium,acceptable,,,,,,454
3695,Animalia,Chordata,Teleostei,Mugiliformes,Mugilidae,Aldrichetta,forsteri,Animalia.Chordata.Teleostei.Mugiliformes.Mugilidae.Aldrichetta.forsteri,Yellow-eye mullet,912,912,0,,,,,,,,522.5,,7,454,wild,medium,acceptable,,,,,,454
3696,Animalia,Chordata,Teleostei,Mugiliformes,Mugilidae,Chelon,labrosus,Animalia.Chordata.Teleostei.Mugiliformes.Mugilidae.Chelon.labrosus,Thicklipped mullet,1095,1095,0,,,,,,,,2475,,25,454,wild,medium,acceptable,,,,,,454
3697,Animalia,Chordata,Teleostei,Mugiliformes,Mugilidae,Liza,ramado,Animalia.Chordata.Teleostei.Mugiliformes.Mugilidae.Liza.ramado,Thinlip mullet,1277,1277,0,,,,,,,,1595,,10,454,wild,medium,acceptable,,,,,,454
3698,Animalia,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,cephalus,Animalia.Chordata.Teleostei.Mugiliformes.Mugilidae.Mugil.cephalus,Striped mullet,730,730,0,,,,,,,,4400,,16,454,wild,medium,acceptable,,,,,,454
3699,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Benthosema,glaciale,Animalia.Chordata.Teleostei.Myctophiformes.Myctophidae.Benthosema.glaciale,Glacier lanterfish,912,912,0,,,,,,,,,,8,454,wild,medium,acceptable,,,,,,454
3700,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Electrona,risso,Animalia.Chordata.Teleostei.Myctophiformes.Myctophidae.Electrona.risso,Chubby flashlightfish,,,0,,,,,,,,,,1,454,wild,medium,acceptable,,,,,,454
3701,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Lampanyctodes,hectoris,Animalia.Chordata.Teleostei.Myctophiformes.Myctophidae.Lampanyctodes.hectoris,Hector's lanternfish,,,0,,,,,,,,,,3,454,wild,medium,acceptable,,,,,,454
3702,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Stenobrachius,leucopsarus,Animalia.Chordata.Teleostei.Myctophiformes.Myctophidae.Stenobrachius.leucopsarus,Northern lampfish,,,0,,,,,,,,,,8,1,wild,medium,acceptable,,,,,,1
3703,Animalia,Chordata,Teleostei,Ophidiiformes,Ophidiidae,Genypterus,blacodes,Animalia.Chordata.Teleostei.Ophidiiformes.Ophidiidae.Genypterus.blacodes,Australian rockling,,,0,,,,,,,,13750,,30,454,wild,medium,acceptable,,,,,,454
3704,Animalia,Chordata,Teleostei,Osmeriformes,Alepocephalidae,Alepocephalus,bairdii,Animalia.Chordata.Teleostei.Osmeriformes.Alepocephalidae.Alepocephalus.bairdii,Baird's smoothhead,,,0,,,,,,,,,,38,454,wild,medium,acceptable,,,,,,454
3705,Animalia,Chordata,Teleostei,Osmeriformes,Argentinidae,Argentina,elongata,Animalia.Chordata.Teleostei.Osmeriformes.Argentinidae.Argentina.elongata,Silverside,,,0,,,,,,,,,,16,454,wild,medium,acceptable,,,,,,454
3706,Animalia,Chordata,Teleostei,Osmeriformes,Argentinidae,Argentina,silus,Animalia.Chordata.Teleostei.Osmeriformes.Argentinidae.Argentina.silus,Atlantic argentine,2190,2555,365,,,,,,,,,,35,454,wild,medium,acceptable,,,,,,"454,585"
3707,Animalia,Chordata,Teleostei,Osmeriformes,Galaxiidae,Galaxiella,nigrostriata,Animalia.Chordata.Teleostei.Osmeriformes.Galaxiidae.Galaxiella.nigrostriata,Black-stripe minnow,,,0,,,,,,,,,,1,454,wild,medium,acceptable,,,,,,454
3708,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,olidus,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Hypomesus.olidus,Pond smelt,,,0,,,,,,,,,,5,454,wild,medium,acceptable,,,,,,454
3709,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,pretiosus,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Hypomesus.pretiosus,Surf smelt,547,547,0,,,,,,,,,,5,1,wild,medium,acceptable,,,,,,"1,454"
3710,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Mallotus,villosus,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Mallotus.villosus,Capelin,1095,1095,0,,,,,,,,,,10,1,wild,medium,acceptable,,,,,,"1,454,524,585"
3711,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Osmerus,eperlanus,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Osmerus.eperlanus,Smelt,730,730,0,,,,,,,,,,10,454,wild,medium,acceptable,,,,,,454
3712,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Osmerus,mordax,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Osmerus.mordax,Rainbow smelt,,,0,,,,,,,,,,7,1,wild,medium,acceptable,,,,,,1
3713,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Plecoglossus,altivelis,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Plecoglossus.altivelis,Ayu,,,0,,,,,,,,,,3,,unknown,medium,acceptable,,,,,,"454,516,524"
3714,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Spirinchus,thaleichthys,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Spirinchus.thaleichthys,Longfin smelt,,,0,,,,,,,,,,3,454,wild,medium,acceptable,,,,,,454
3715,Animalia,Chordata,Teleostei,Osmeriformes,Osmeridae,Thaleichthys,pacificus,Animalia.Chordata.Teleostei.Osmeriformes.Osmeridae.Thaleichthys.pacificus,Eulachon,912,912,0,,,,,,,,,,5,1,wild,medium,acceptable,,,,,,"1,454"
3716,Animalia,Chordata,Teleostei,Osmeriformes,Retropinnidae,Prototroctes,maraena,Animalia.Chordata.Teleostei.Osmeriformes.Retropinnidae.Prototroctes.maraena,Australian grayling,,,0,,,,,,,,,,6,454,wild,medium,acceptable,,,,,,454
3717,Animalia,Chordata,Teleostei,Osmeriformes,Retropinnidae,Retropinna,semoni,Animalia.Chordata.Teleostei.Osmeriformes.Retropinnidae.Retropinna.semoni,Australian smelt,365,365,0,,,,,,,,,,2,454,wild,medium,acceptable,,,,,,454
3718,Animalia,Chordata,Teleostei,Osteoglossiformes,Hiodontidae,Hiodon,alosoides,Animalia.Chordata.Teleostei.Osteoglossiformes.Hiodontidae.Hiodon.alosoides,Goldeye,,,0,,,,,,,,946,,14,454,wild,medium,acceptable,,,,,,454
3719,Animalia,Chordata,Teleostei,Osteoglossiformes,Hiodontidae,Hiodon,tergisus,Animalia.Chordata.Teleostei.Osteoglossiformes.Hiodontidae.Hiodon.tergisus,Mooneye,,,0,,,,,,,,498.85,,10,454,wild,medium,acceptable,,,,,,454
3720,Animalia,Chordata,Teleostei,Osteoglossiformes,Mormyridae,Mormyrus,rume,Animalia.Chordata.Teleostei.Osteoglossiformes.Mormyridae.Mormyrus.rume,Mormyrids,,,0,,,,,,,,2915,,6,454,wild,medium,acceptable,,,,,,454
3721,Animalia,Chordata,Teleostei,Osteoglossiformes,Mormyridae,Pollimyrus,isidori,Animalia.Chordata.Teleostei.Osteoglossiformes.Mormyridae.Pollimyrus.isidori,Mormyrid,,,0,,,,,,,,4,,29,1,wild,medium,acceptable,,,,,,"1,454,520"
3722,Animalia,Chordata,Teleostei,Osteoglossiformes,Notopteridae,Xenomystus,nigri,Animalia.Chordata.Teleostei.Osteoglossiformes.Notopteridae.Xenomystus.nigri,African knifefish,,,0,,,,,,,,,,11.4,520,captivity,medium,acceptable,,,,,,520
3723,Animalia,Chordata,Teleostei,Osteoglossiformes,Osteoglossidae,Osteoglossum,bicirrhosum,Animalia.Chordata.Teleostei.Osteoglossiformes.Osteoglossidae.Osteoglossum.bicirrhosum,Arawana,,,0,,,,,,,,2530,,6.5,1,wild,medium,acceptable,,,,,,"1,454"
3724,Animalia,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,hexapterus,Animalia.Chordata.Teleostei.Perciformes.Ammodytidae.Ammodytes.hexapterus,Pacific sand lance,912,912,0,,,,,,,,,,8,1,wild,medium,acceptable,,,,,,"1,454"
3725,Animalia,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,marinus,Animalia.Chordata.Teleostei.Perciformes.Ammodytidae.Ammodytes.marinus,Sand eel,912,912,0,,,,,,,,,,10,454,wild,medium,acceptable,,,,,,454
3726,Animalia,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,tobianus,Animalia.Chordata.Teleostei.Perciformes.Ammodytidae.Ammodytes.tobianus,Lesser sand eel,547,547,0,,,,,,,,,,7,454,wild,medium,acceptable,,,,,,454
3727,Animalia,Chordata,Teleostei,Perciformes,Anabantidae,Anabas,testudineus,Animalia.Chordata.Teleostei.Perciformes.Anabantidae.Anabas.testudineus,Climbing perch,,,0,,,,,,,,,,8,583,captivity,small,acceptable,,,,,,583
3728,Animalia,Chordata,Teleostei,Perciformes,Anabantidae,Ctenopoma,kingsleyae,Animalia.Chordata.Teleostei.Perciformes.Anabantidae.Ctenopoma.kingsleyae,Miss Kingsley's climbing perch,,,0,,,,,,,,68.75,,8.7,583,captivity,small,acceptable,,,,,,"454,583"
3729,Animalia,Chordata,Teleostei,Perciformes,Arripidae,Arripis,georgianus,Animalia.Chordata.Teleostei.Perciformes.Arripidae.Arripis.georgianus,Australian ruff,1095,1095,0,,,,,,,,440,,7,454,wild,medium,acceptable,,,,,,454
3730,Animalia,Chordata,Teleostei,Perciformes,Arripidae,Arripis,trutta,Animalia.Chordata.Teleostei.Perciformes.Arripidae.Arripis.trutta,Australian salmon,,,0,,,,,,,,5170,,26,454,wild,medium,acceptable,,,,,,454
3731,Animalia,Chordata,Teleostei,Perciformes,Arripidae,Arripis,truttacea,Animalia.Chordata.Teleostei.Perciformes.Arripidae.Arripis.truttacea,Western Australian salmon,1551,1551,0,,,,,,,,5775,,9,454,wild,medium,acceptable,,,,,,454
3732,Animalia,Chordata,Teleostei,Perciformes,Blenniidae,Lipophrys,pholis,Animalia.Chordata.Teleostei.Perciformes.Blenniidae.Lipophrys.pholis,Shanny,,,0,,,,,,,,,,10,454,wild,medium,acceptable,,,,,,454
3733,Animalia,Chordata,Teleostei,Perciformes,Blenniidae,Omobranchus,punctatus,Animalia.Chordata.Teleostei.Perciformes.Blenniidae.Omobranchus.punctatus,Muzzled blenny,,,0,,,,,,,,,,4,454,wild,medium,acceptable,,,,,,454
3734,Animalia,Chordata,Teleostei,Perciformes,Blenniidae,Parablennius,gattorugine,Animalia.Chordata.Teleostei.Perciformes.Blenniidae.Parablennius.gattorugine,Tompot blenny,,,0,,,,,,,,,,5,583,captivity,small,acceptable,,,,,,583
3735,Animalia,Chordata,Teleostei,Perciformes,Bramidae,Brama,brama,Animalia.Chordata.Teleostei.Perciformes.Bramidae.Brama.brama,Atlantic pomfret,,,0,,,,,,,,3300,,9,454,wild,medium,acceptable,,,,,,454
3736,Animalia,Chordata,Teleostei,Perciformes,Bramidae,Taractichthys,steindachneri,Animalia.Chordata.Teleostei.Perciformes.Bramidae.Taractichthys.steindachneri,Sickle pomfret,,,0,,,,,,,,6050,,8,454,wild,medium,acceptable,,,,,,454
3737,Animalia,Chordata,Teleostei,Perciformes,Callionymidae,Callionymus,lyra,Animalia.Chordata.Teleostei.Perciformes.Callionymidae.Callionymus.lyra,European dragonet,,,0,,,,,,,,,,7,520,wild,medium,acceptable,,,,,,520
3738,Animalia,Chordata,Teleostei,Perciformes,Carangidae,Caranx,crysos,Animalia.Chordata.Teleostei.Perciformes.Carangidae.Caranx.crysos,Blue runner,,,0,,,,,,,,2777.5,,11,454,wild,medium,acceptable,,,,,,454
3739,Animalia,Chordata,Teleostei,Perciformes,Carangidae,Pseudocaranx,dentex,Animalia.Chordata.Teleostei.Perciformes.Carangidae.Pseudocaranx.dentex,White trevally,,,0,,,,,,,,9955,,49,454,wild,medium,acceptable,,,,,,454
3740,Animalia,Chordata,Teleostei,Perciformes,Carangidae,Trachurus,declivis,Animalia.Chordata.Teleostei.Perciformes.Carangidae.Trachurus.declivis,Greenback horse mackerel,1186,1186,0,,,,,,,,,,25,454,wild,medium,acceptable,,,,,,454
3741,Animalia,Chordata,Teleostei,Perciformes,Carangidae,Trachurus,japonicus,Animalia.Chordata.Teleostei.Perciformes.Carangidae.Trachurus.japonicus,Japanese jack mackerel,,,0,,,,,,,,363,,,,unknown,small,low,,,,,,454
3742,Animalia,Chordata,Teleostei,Perciformes,Carangidae,Trachurus,murphyi,Animalia.Chordata.Teleostei.Perciformes.Carangidae.Trachurus.murphyi,Inca scad,,,0,,,,,,,,,,16,454,wild,medium,acceptable,,,,,,454
3743,Animalia,Chordata,Teleostei,Perciformes,Carangidae,Trachurus,novaezelandiae,Animalia.Chordata.Teleostei.Perciformes.Carangidae.Trachurus.novaezelandiae,Yellowtail horse mackerel,1277,1277,0,,,,,,,,,,25,454,wild,medium,acceptable,,,,,,454
3744,Animalia,Chordata,Teleostei,Perciformes,Carangidae,Trachurus,symmetricus,Animalia.Chordata.Teleostei.Perciformes.Carangidae.Trachurus.symmetricus,Jack mackerel,,,0,,,,,,,,,,30,520,wild,medium,acceptable,,,,,,520
3745,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Acantharchus,pomotis,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Acantharchus.pomotis,Mud sunfish,,,0,,,,,,,,,,8,440,unknown,small,questionable,,,,,,440
3746,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Ambloplites,rupestris,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Ambloplites.rupestris,Rock bass,,,0,,,,,,,,824,,18,,unknown,medium,acceptable,,,,,,"442,454,520,524"
3747,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Archoplites,interruptus,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Archoplites.interruptus,Sacramento perch,,,0,,,,,,,,792,,6,454,wild,medium,acceptable,,,,,,454
3748,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Centrarchus,macropterus,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Centrarchus.macropterus,Flier,,,0,,,,,,,,308,,5,454,wild,medium,acceptable,,,,,,454
3749,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Lepomis,auritus,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Lepomis.auritus,Redbreast sunfish,,,0,,,,,,,,467.25,,8,454,wild,medium,acceptable,,,,,,"442,454,520"
3750,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Lepomis,cyanellus,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Lepomis.cyanellus,Green sunfish,,,0,,,,,,,,529,,9,1,wild,medium,acceptable,,,,,,"1,442,454"
3751,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Lepomis,macrochirus,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Lepomis.macrochirus,Bluegill,,,0,,,,,,,,1181.25,,10,1,wild,medium,acceptable,,,,,,"1,442,454"
3752,Animalia,Chordata,Teleostei,Perciformes,Centrarchidae,Lepomis,marginatus,Animalia.Chordata.Teleostei.Perciformes.Centrarchidae.Lepomis.marginatus,Dollar sunfish,,,0,,,,,,,,,,6,454,wild,medium,acceptable,,,,,,454
